T [s];X_acc [G];Y_acc [G];Z_acc [G];HX_acc [G];Pressure [Pa];Kalman pressure [Pa];Temperature [C];Vaxis [m/s];AltitudeFromPressure [m];AltitudeFromAcc [m];State;VelocityPressure [m/s];ParachuteFailureSenseCnt
219,93;1,25974981604121;-0,0353200883002208;0,423841059602649;0,977099236641221;99081;99078;3,9;0;47,3;0;8;-10,3;0;
219,94;1,1420161883738;-0,0588668138337013;0,400294334069168;0,977099236641221;99070;99079;3,7;0;47,3;0;8;-7,2;0;
219,95;1,09492273730684;-0,0353200883002208;0,423841059602649;0,977099236641221;99084;99080;3,7;0;47,2;0;8;-10,5;0;
219,96;1,11846946284032;-0,0588668138337013;0,341427520235467;0,977099236641221;99085;99081;3,7;0;47,1;0;8;-10,5;0;
219,97;1,10669610007358;-0,105960264900662;0,317880794701987;0,977099236641221;99091;99083;3,9;0;46,9;0;8;-11,7;0;
219,98;1,17733627667402;-0,0824135393671818;0,412067696835909;0,977099236641221;99077;99084;3,7;0;46,9;0;8;-7,8;0;
219,99;1,18910963944077;-0,0588668138337013;0,341427520235467;0,977099236641221;99085;99085;3,7;0;46,8;0;8;-9,6;0;
220;1,1420161883738;-0,0706401766004415;0,317880794701987;0,977099236641221;99051;99085;3,9;0;46,8;0;8;-0,6;0;
220,01;0,988962472406181;-0,0588668138337013;0,282560706401766;0,732824427480916;99080;99086;3,7;0;46,7;0;8;-8;0;
220,02;1,07137601177336;-0,105960264900662;0,282560706401766;0,977099236641221;99088;99087;3,7;0;46,6;0;8;-9,8;0;
220,03;1,17733627667402;-0,141280353200883;0,270787343635026;0,977099236641221;99079;99088;3,7;0;46,5;0;8;-7,2;0;
220,04;1,17733627667402;-0,176600441501104;0,259013980868285;0,977099236641221;99082;99088;3,9;0;46,4;0;8;-7,8;0;
220,05;1,18910963944077;-0,176600441501104;0,176600441501104;0,977099236641221;99061;99088;3,7;0;46,4;0;8;-2,2;0;
220,06;1,18910963944077;-0,176600441501104;0,176600441501104;0,977099236641221;99084;99089;3,9;0;46,3;0;8;-8;0;
220,07;1,1420161883738;-0,270787343635026;0,129506990434143;0,977099236641221;99049;99088;3,9;0;46,3;0;8;1,1;0;
220,08;1,04782928623988;-0,223693892568065;0,141280353200883;0,732824427480916;99075;99089;3,9;0;46,3;0;8;-5,5;0;
220,09;0,95364238410596;-0,153053715967623;0,047093451066961;0,732824427480916;99049;99088;3,7;0;46,3;0;8;1,2;0;
220,1;1,04782928623988;-0,141280353200883;0,0235467255334805;0,732824427480916;99083;99088;3,7;0;46,2;0;8;-7,4;0;
220,11;1,1420161883738;-0,153053715967623;0;0,977099236641221;99081;99089;3,9;0;46,2;0;8;-6,6;0;
220,12;1,23620309050773;-0,129506990434143;-0,0117733627667403;0,977099236641221;99088;99090;3,7;0;46,1;0;8;-8,2;0;
220,13;1,31861662987491;-0,0706401766004415;-0,094186902133922;0,977099236641221;99054;99089;3,9;0;46,1;0;8;0,6;0;
220,14;1,0831493745401;-0,0235467255334805;-0,094186902133922;0,977099236641221;99072;99089;3,9;0;46;0;8;-3,9;0;
220,15;1,1420161883738;-0,0117733627667403;-0,129506990434143;0,977099236641221;99057;99088;3,7;0;46;0;8;0;0;
220,16;1,0831493745401;-0,0588668138337013;-0,141280353200883;0,977099236641221;99091;99089;3,7;0;46;0;8;-8,6;0;
220,17;1,03605592347314;0;-0,141280353200883;0,977099236641221;99079;99089;3,7;0;45,9;0;8;-5,3;0;
220,18;1,0831493745401;0,0353200883002208;-0,141280353200883;0,732824427480916;99067;99089;3,9;0;45,9;0;8;-2,1;0;
220,19;1,27152317880795;0,0353200883002208;-0,153053715967623;0,977099236641221;99068;99089;3,7;0;45,9;0;8;-2,3;0;
220,2;1,33038999264165;0,0235467255334805;-0,129506990434143;1,22137404580153;99072;99088;3,7;0;45,8;0;8;-3,2;0;
220,21;1,24797645327447;0,047093451066961;-0,117733627667403;0,977099236641221;99091;99089;3,7;0;45,7;0;8;-8;0;
220,22;1,05960264900662;0,164827078734364;-0,117733627667403;0,977099236641221;99063;99088;3,7;0;45,7;0;8;-0,6;0;
220,23;1,00073583517292;0,129506990434143;-0,105960264900662;0,732824427480916;99075;99088;3,9;0;45,7;0;8;-3,6;0;
220,24;1,13024282560706;0,094186902133922;-0,129506990434143;0,977099236641221;99063;99088;3,9;0;45,7;0;8;-0,5;0;
220,25;1,11846946284032;0,141280353200883;-0,129506990434143;0,977099236641221;99071;99087;3,7;0;45,7;0;8;-2,5;0;
220,26;1,07137601177336;0,153053715967623;-0,094186902133922;0,977099236641221;99082;99087;3,7;0;45,6;0;8;-5,2;0;
220,27;1,11846946284032;0,176600441501104;-0,094186902133922;0,977099236641221;99063;99087;3,7;0;45,6;0;8;-0,2;0;
220,28;1,09492273730684;0,200147167034584;-0,141280353200883;0,977099236641221;99090;99087;3,7;0;45,5;0;8;-7,1;0;
220,29;1,10669610007358;0,176600441501104;-0,0824135393671818;0,977099236641221;99079;99087;3,9;0;45,5;0;8;-4,1;0;
220,3;1,16556291390728;0,188373804267844;-0,0706401766004415;0,977099236641221;99086;99087;3,9;0;45,4;0;8;-5,7;0;
220,31;1,15378955114054;0,200147167034584;-0,0353200883002208;0,977099236641221;99076;99087;3,7;0;45,4;0;8;-3;0;
220,32;1,17733627667402;0,223693892568065;-0,0353200883002208;0,977099236641221;99046;99086;3,7;0;45,5;0;8;4,6;0;
220,33;1,15378955114054;0,188373804267844;-0,047093451066961;0,977099236641221;99054;99085;3,9;0;45,5;0;8;2,4;0;
220,34;1,05960264900662;0,200147167034584;-0,105960264900662;0,732824427480916;99117;99086;3,7;0;45,3;0;8;-13,6;0;
220,35;1,0242825607064;0,235467255334805;-0,105960264900662;0,732824427480916;99083;99086;3,9;0;45,3;0;8;-4,5;0;
220,36;1,0831493745401;0,282560706401766;-0,0706401766004415;0,732824427480916;99085;99086;3,7;0;45,3;0;8;-4,9;0;
220,37;1,05960264900662;0,282560706401766;-0,0588668138337013;0,732824427480916;99096;99087;3,7;0;45,2;0;8;-7,5;0;
220,38;1,07137601177336;0,317880794701987;-0,0117733627667403;0,732824427480916;99083;99087;3,7;0;45,1;0;8;-4;0;
220,39;1,04782928623988;0,259013980868285;0,0117733627667403;0,977099236641221;99077;99087;3,9;0;45,1;0;8;-2,4;0;
220,4;1,17733627667402;0,259013980868285;0,0706401766004415;0,977099236641221;99097;99087;3,7;0;45;0;8;-7,4;0;
220,41;1,16556291390728;0,270787343635026;0,164827078734364;0,977099236641221;99113;99089;3,7;0;44,9;0;8;-11,2;0;
220,42;1,10669610007358;0,294334069168506;0,141280353200883;0,977099236641221;99118;99090;3,7;0;44,8;0;8;-12,2;0;
220,43;1,05960264900662;0,235467255334805;0,176600441501104;0,977099236641221;99106;99091;3,7;0;44,7;0;8;-8,7;0;
220,44;1,05960264900662;0,188373804267844;0,235467255334805;0,732824427480916;99090;99091;3,7;0;44,7;0;8;-4,4;0;
220,45;1,04782928623988;0,259013980868285;0,282560706401766;0,732824427480916;99137;99094;3,7;0;44,5;0;8;-16,2;0;
220,46;0,93009565857248;0,306107431935246;0,188373804267844;0,732824427480916;99085;99094;3,7;0;44,5;0;8;-2,5;0;
220,47;0,95364238410596;0,306107431935246;0,235467255334805;0,732824427480916;99110;99095;3,7;0;44,4;0;8;-8,8;0;
220,48;1,00073583517292;0,223693892568065;0,259013980868285;0,732824427480916;99105;99095;3,7;0;44,3;0;8;-7,3;0;
220,49;1,0242825607064;0,141280353200883;0,282560706401766;0,732824427480916;99119;99097;3,7;0;44,2;0;8;-10,6;0;
220,5;1,04782928623988;0,117733627667403;0,317880794701987;0,732824427480916;99116;99098;3,7;0;44,1;0;8;-9,5;0;
220,51;1,1420161883738;0,0706401766004415;0,353200883002208;0,977099236641221;99111;99099;3,7;0;44;0;8;-7,9;0;
220,52;1,20088300220751;0,047093451066961;0,341427520235467;0,977099236641221;99110;99100;3,7;0;44;0;8;-7,5;0;
220,53;1,25974981604121;0,0588668138337013;0,282560706401766;0,977099236641221;99109;99101;3,7;0;43,9;0;8;-7;0;
220,54;1,23620309050773;0,047093451066961;0,317880794701987;0,977099236641221;99104;99102;3,9;0;43,8;0;8;-5,5;0;
220,55;1,07137601177336;-0,0117733627667403;0,329654157468727;0,977099236641221;99122;99103;3,7;0;43,7;0;8;-9,9;0;
220,56;1,07137601177336;-0,0235467255334805;0,306107431935246;0,732824427480916;99143;99105;3,7;0;43,6;0;8;-14,9;0;
220,57;1,0831493745401;-0,0588668138337013;0,306107431935246;0,977099236641221;99124;99107;3,7;0;43,5;0;8;-9,7;0;
220,58;1,1420161883738;-0,0588668138337013;0,270787343635026;0,977099236641221;99103;99107;3,9;0;43,5;0;8;-4;0;
220,59;1,21265636497425;-0,0353200883002208;0,247240618101545;0,977099236641221;99128;99109;3,9;0;43,3;0;8;-10,3;0;
220,6;1,21265636497425;-0,0353200883002208;0,270787343635026;0,977099236641221;99084;99109;3,9;0;43,4;0;8;1,1;0;
220,61;1,15378955114054;-0,0588668138337013;0,235467255334805;0,977099236641221;99135;99110;3,7;0;43,2;0;8;-11,8;0;
220,62;1,09492273730684;-0,0117733627667403;0,247240618101545;0,977099236641221;99117;99111;3,7;0;43,2;0;8;-6,8;0;
220,63;1,13024282560706;-0,0117733627667403;0,188373804267844;0,977099236641221;99100;99112;3,9;0;43,1;0;8;-2,3;0;
220,64;1,11846946284032;-0,0117733627667403;0,211920529801325;0,977099236641221;99108;99112;3,9;0;43,1;0;8;-4,3;0;
220,65;1,21265636497425;-0,0706401766004415;0,164827078734364;0,977099236641221;99116;99113;3,9;0;43;0;8;-6,2;0;
220,66;1,25974981604121;-0,0117733627667403;0,176600441501104;0,977099236641221;99121;99114;3,7;0;43;0;8;-7,3;0;
220,67;1,22442972774099;-0,0588668138337013;0,153053715967623;0,977099236641221;99121;99115;3,9;0;42,9;0;8;-7;0;
220,68;1,24797645327447;-0,047093451066961;0,164827078734364;0,977099236641221;99122;99116;3,9;0;42,8;0;8;-7,1;0;
220,69;1,16556291390728;-0,0588668138337013;0,129506990434143;0,977099236641221;99131;99117;3,7;0;42,7;0;8;-9,2;0;
220,7;1,10669610007358;-0,0588668138337013;0,0588668138337013;0,977099236641221;99134;99119;3,7;0;42,6;0;8;-9,6;0;
220,71;1,17733627667402;-0,0824135393671818;0,094186902133922;0,977099236641221;99140;99120;3,7;0;42,5;0;8;-10,9;0;
220,72;1,22442972774099;-0,0353200883002208;0;0,977099236641221;99130;99122;3,7;0;42,4;0;8;-8;0;
220,73;1,18910963944077;-0,047093451066961;-0,0353200883002208;0,977099236641221;99139;99123;3,7;0;42,3;0;8;-10,1;0;
220,74;1,18910963944077;-0,0588668138337013;-0,047093451066961;0,977099236641221;99119;99124;3,9;0;42,3;0;8;-4,7;0;
220,75;1,21265636497425;-0,0235467255334805;-0,0588668138337013;0,977099236641221;99124;99125;3,7;0;42,2;0;8;-5,8;0;
220,76;1,23620309050773;-0,0235467255334805;-0,0824135393671818;0,977099236641221;99130;99126;3,7;0;42,2;0;8;-7,1;0;
220,77;1,21265636497425;0,0353200883002208;-0,0824135393671818;0,977099236641221;99133;99127;3,9;0;42,1;0;8;-7,7;0;
220,78;1,16556291390728;0,0353200883002208;-0,141280353200883;0,977099236641221;99124;99128;3,9;0;42;0;8;-5,2;0;
220,79;1,11846946284032;0,0353200883002208;-0,117733627667403;0,977099236641221;99121;99128;3,7;0;42;0;8;-4,3;0;
220,8;1,17733627667402;0,047093451066961;-0,141280353200883;0,977099236641221;99119;99129;3,9;0;42;0;8;-3,6;0;
220,81;1,16556291390728;0,0235467255334805;-0,141280353200883;0,977099236641221;99122;99129;3,9;0;41,9;0;8;-4,3;0;
220,82;1,18910963944077;0,0353200883002208;-0,141280353200883;0,977099236641221;99126;99130;3,7;0;41,9;0;8;-5,2;0;
220,83;1,21265636497425;0,129506990434143;-0,117733627667403;0,977099236641221;99112;99130;3,9;0;41,9;0;8;-1,4;0;
220,84;1,17733627667402;0,0353200883002208;-0,105960264900662;0,977099236641221;99132;99131;3,7;0;41,8;0;8;-6,5;0;
220,85;1,17733627667402;0,0706401766004415;-0,0824135393671818;0,977099236641221;99110;99131;3,7;0;41,8;0;8;-0,7;0;
220,86;1,23620309050773;0,0706401766004415;-0,129506990434143;0,977099236641221;99130;99131;3,4;0;41,7;0;8;-5,8;0;
220,87;1,27152317880795;0,094186902133922;-0,0824135393671818;0,977099236641221;99128;99132;3,9;0;41,7;0;8;-5,1;0;
220,88;1,21265636497425;0,0824135393671818;-0,0353200883002208;0,977099236641221;99137;99133;3,7;0;41,6;0;8;-7,2;0;
220,89;1,23620309050773;0,0353200883002208;-0,0706401766004415;0,977099236641221;99153;99134;3,7;0;41,5;0;8;-11,1;0;
220,9;1,21265636497425;0,0235467255334805;-0,0824135393671818;0,977099236641221;99149;99136;3,7;0;41,4;0;8;-9,7;0;
220,91;1,1420161883738;0,0117733627667403;-0,0706401766004415;0,977099236641221;99132;99136;3,7;0;41,3;0;8;-5,1;0;
220,92;1,10669610007358;0,0235467255334805;-0,0706401766004415;0,977099236641221;99160;99138;3,7;0;41,2;0;8;-12,1;0;
220,93;1,11846946284032;0,0706401766004415;-0,0588668138337013;0,977099236641221;99139;99139;3,9;0;41,2;0;8;-6,4;0;
220,94;1,05960264900662;0,047093451066961;-0,141280353200883;0,977099236641221;99127;99139;3,7;0;41,1;0;8;-3,1;0;
220,95;1,13024282560706;0,0353200883002208;-0,141280353200883;0,977099236641221;99170;99141;3,9;0;41;0;8;-13,9;0;
220,96;1,18910963944077;0,094186902133922;-0,176600441501104;0,977099236641221;99117;99141;3,7;0;41;0;8;-0,1;0;
220,97;1,22442972774099;0,094186902133922;-0,176600441501104;0,977099236641221;99144;99142;3,9;0;40,9;0;8;-6,9;0;
220,98;1,18910963944077;0,129506990434143;-0,164827078734364;0,977099236641221;99133;99142;3,7;0;40,9;0;8;-3,9;0;
220,99;1,25974981604121;0,129506990434143;-0,188373804267844;0,977099236641221;99127;99142;3,7;0;40,8;0;8;-2,3;0;
221;1,29506990434143;0,117733627667403;-0,176600441501104;0,977099236641221;99148;99143;3,7;0;40,8;0;8;-7,5;0;
221,01;1,28329654157469;0,176600441501104;-0,141280353200883;0,977099236641221;99138;99144;3,7;0;40,7;0;8;-4,8;0;
221,02;1,30684326710817;0,141280353200883;-0,141280353200883;0,977099236641221;99145;99145;3,9;0;40,7;0;8;-6,4;0;
221,03;1,24797645327447;0,176600441501104;-0,164827078734364;0,977099236641221;99130;99145;3,7;0;40,6;0;8;-2,4;0;
221,04;1,21265636497425;0,200147167034584;-0,141280353200883;0,977099236641221;99161;99146;4,2;0;40,5;0;8;-10,2;0;
221,05;1,16556291390728;0,164827078734364;-0,129506990434143;0,977099236641221;99129;99146;3,9;0;40,5;0;8;-1,8;0;
221,06;1,18910963944077;0,176600441501104;-0,141280353200883;0,977099236641221;99144;99147;3,9;0;40,5;0;8;-5,5;0;
221,07;1,1420161883738;0,164827078734364;-0,129506990434143;0,977099236641221;99150;99148;3,9;0;40,4;0;8;-6,9;0;
221,08;1,15378955114054;0,164827078734364;-0,188373804267844;0,977099236641221;99141;99148;3,7;0;40,3;0;8;-4,4;0;
221,09;1,11846946284032;0,176600441501104;-0,247240618101545;0,977099236641221;99153;99149;3,9;0;40,3;0;8;-7,3;0;
221,1;1,11846946284032;0,141280353200883;-0,211920529801325;0,977099236641221;99161;99150;3,9;0;40,2;0;8;-9,1;0;
221,11;1,15378955114054;0,153053715967623;-0,200147167034584;0,977099236641221;99154;99151;3,9;0;40,1;0;8;-7,1;0;
221,12;1,23620309050773;0,141280353200883;-0,153053715967623;0,977099236641221;99162;99152;3,7;0;40;0;8;-8,9;0;
221,13;1,29506990434143;0,164827078734364;-0,094186902133922;0,977099236641221;99149;99153;3,7;0;40;0;8;-5,3;0;
221,14;1,35393671817513;0,117733627667403;-0,0824135393671818;1,22137404580153;99168;99154;3,9;0;39,9;0;8;-10;0;
221,15;1,30684326710817;0,153053715967623;-0,047093451066961;1,22137404580153;99163;99155;3,7;0;39,8;0;8;-8,4;0;
221,16;1,27152317880795;0,117733627667403;-0,105960264900662;0,977099236641221;99153;99156;3,7;0;39,7;0;8;-5,6;0;
221,17;1,31861662987491;0,129506990434143;-0,0824135393671818;0,977099236641221;99165;99157;3,9;0;39,6;0;8;-8,5;0;
221,18;1,22442972774099;0,129506990434143;-0,129506990434143;0,977099236641221;99153;99158;3,7;0;39,6;0;8;-5,2;0;
221,19;1,31861662987491;0,105960264900662;-0,094186902133922;0,977099236641221;99156;99158;3,9;0;39,5;0;8;-5,8;0;
221,2;1,28329654157469;0,117733627667403;-0,094186902133922;0,977099236641221;99195;99161;3,7;0;39,4;0;8;-15,5;0;
221,21;1,28329654157469;0,117733627667403;-0,094186902133922;0,977099236641221;99162;99162;3,7;0;39,3;0;8;-6,7;0;
221,22;1,23620309050773;0,129506990434143;-0,129506990434143;0,977099236641221;99165;99163;3,7;0;39,2;0;8;-7,2;0;
221,23;1,24797645327447;0,129506990434143;-0,153053715967623;0,977099236641221;99171;99164;3,7;0;39,1;0;8;-8,5;0;
221,24;1,21265636497425;0,164827078734364;-0,0824135393671818;0,977099236641221;99174;99165;3,7;0;39,1;0;8;-9;0;
221,25;1,23620309050773;0,176600441501104;-0,117733627667403;0,977099236641221;99158;99166;3,7;0;39;0;8;-4,7;0;
221,26;1,25974981604121;0,153053715967623;-0,105960264900662;0,977099236641221;99170;99167;3,7;0;38,9;0;8;-7,6;0;
221,27;1,18910963944077;0,188373804267844;-0,0824135393671818;0,977099236641221;99157;99167;3,7;0;38,9;0;8;-4,1;0;
221,28;1,17733627667402;0,129506990434143;-0,0824135393671818;0,977099236641221;99177;99168;3,7;0;38,8;0;8;-9;0;
221,29;1,18910963944077;0,211920529801325;-0,0706401766004415;0,977099236641221;99173;99169;3,7;0;38,7;0;8;-7,7;0;
221,3;1,24797645327447;0,188373804267844;-0,105960264900662;0,977099236641221;99193;99171;3,7;0;38,6;0;8;-12,6;0;
221,31;1,30684326710817;0,200147167034584;-0,0706401766004415;0,977099236641221;99200;99173;3,9;0;38,5;0;8;-14;0;
221,32;1,29506990434143;0,129506990434143;-0,0706401766004415;1,22137404580153;99143;99173;3,9;0;38,5;0;8;0,8;0;
221,33;1,30684326710817;0,164827078734364;-0,0706401766004415;1,22137404580153;99199;99175;3,9;0;38,3;0;8;-13,3;0;
221,34;1,24797645327447;0,094186902133922;-0,047093451066961;0,977099236641221;99177;99176;3,7;0;38,3;0;8;-7,3;0;
221,35;1,23620309050773;0,129506990434143;-0,0353200883002208;0,977099236641221;99167;99176;3,7;0;38,2;0;8;-4,6;0;
221,36;1,18910963944077;0,176600441501104;-0,047093451066961;0,977099236641221;99185;99178;3,9;0;38,1;0;8;-9;0;
221,37;1,21265636497425;0,117733627667403;-0,094186902133922;0,977099236641221;99193;99179;3,7;0;38;0;8;-10,8;0;
221,38;1,18910963944077;0,129506990434143;-0,105960264900662;0,977099236641221;99178;99180;3,7;0;37,9;0;8;-6,6;0;
221,39;1,11846946284032;0,117733627667403;-0,141280353200883;0,977099236641221;99177;99181;3,7;0;37,9;0;8;-6,2;0;
221,4;1,13024282560706;0,117733627667403;-0,117733627667403;0,977099236641221;99187;99182;3,7;0;37,8;0;8;-8,5;0;
221,41;1,16556291390728;0,094186902133922;-0,0824135393671818;0,977099236641221;99213;99184;3,7;0;37,6;0;8;-14,9;0;
221,42;1,18910963944077;0,0353200883002208;-0,094186902133922;0,977099236641221;99140;99183;3,9;0;37,7;0;8;4;0;
221,43;1,22442972774099;0,0706401766004415;-0,129506990434143;0,977099236641221;99147;99183;3,9;0;37,7;0;8;2,1;0;
221,44;1,18910963944077;0,117733627667403;-0,141280353200883;0,977099236641221;99187;99184;3,7;0;37,6;0;8;-8;0;
221,45;1,20088300220751;0;-0,105960264900662;0,977099236641221;99192;99185;3,7;0;37,5;0;8;-9,1;0;
221,46;1,13024282560706;0,0706401766004415;-0,141280353200883;0,977099236641221;99180;99186;3,7;0;37,5;0;8;-5,7;0;
221,47;1,17733627667402;0,0706401766004415;-0,117733627667403;0,977099236641221;99173;99186;3,9;0;37,4;0;8;-3,8;0;
221,48;1,21265636497425;0,0117733627667403;-0,105960264900662;0,977099236641221;99155;99185;3,7;0;37,4;0;8;0,8;0;
221,49;1,17733627667402;0,0824135393671818;-0,129506990434143;0,977099236641221;99194;99186;3,7;0;37,4;0;8;-9;0;
221,5;1,20088300220751;0,105960264900662;-0,129506990434143;0,977099236641221;99200;99188;3,9;0;37,3;0;8;-10,3;0;
221,51;1,15378955114054;0,0117733627667403;-0,105960264900662;0,977099236641221;99194;99189;3,9;0;37,2;0;8;-8,4;0;
221,52;1,13024282560706;0,0706401766004415;-0,094186902133922;0,977099236641221;99204;99190;3,7;0;37,1;0;8;-10,7;0;
221,53;1,17733627667402;0,047093451066961;-0,094186902133922;0,977099236641221;99176;99191;3,9;0;37;0;8;-3,3;0;
221,54;1,10669610007358;0,0117733627667403;-0,141280353200883;0,977099236641221;99181;99191;3,9;0;37;0;8;-4,5;0;
221,55;1,1420161883738;0,0235467255334805;-0,141280353200883;0,977099236641221;99188;99192;3,9;0;36,9;0;8;-6,1;0;
221,56;1,15378955114054;0,0588668138337013;-0,164827078734364;0,977099236641221;99206;99193;3,7;0;36,8;0;8;-10,5;0;
221,57;1,17733627667402;0,0706401766004415;-0,153053715967623;0,977099236641221;99213;99195;3,7;0;36,7;0;8;-12;0;
221,58;1,15378955114054;0,0706401766004415;-0,211920529801325;0,977099236641221;99192;99195;3,7;0;36,6;0;8;-6,3;0;
221,59;1,28329654157469;0,047093451066961;-0,141280353200883;0,977099236641221;99178;99195;3,9;0;36,6;0;8;-2,5;0;
221,6;1,21265636497425;0,094186902133922;-0,211920529801325;0,977099236641221;99184;99196;3,9;0;36,6;0;8;-4;0;
221,61;1,17733627667402;0,0706401766004415;-0,176600441501104;0,977099236641221;99190;99196;3,7;0;36,5;0;8;-5,4;0;
221,62;1,18910963944077;0,105960264900662;-0,223693892568065;0,977099236641221;99199;99197;3,9;0;36,4;0;8;-7,5;0;
221,63;1,17733627667402;0,094186902133922;-0,200147167034584;0,977099236641221;99206;99198;3,7;0;36,3;0;8;-9;0;
221,64;1,17733627667402;0,0824135393671818;-0,247240618101545;0,977099236641221;99184;99198;3,7;0;36,3;0;8;-3,2;0;
221,65;1,15378955114054;0,094186902133922;-0,270787343635026;0,977099236641221;99212;99200;3,7;0;36,2;0;8;-10,2;0;
221,66;1,16556291390728;0,117733627667403;-0,223693892568065;0,977099236641221;99199;99200;3,7;0;36,1;0;8;-6,6;0;
221,67;1,17733627667402;0,153053715967623;-0,235467255334805;0,977099236641221;99174;99200;3,9;0;36,1;0;8;0;0;
221,68;1,16556291390728;0,117733627667403;-0,223693892568065;0,977099236641221;99180;99200;3,7;0;36,1;0;8;-1,6;0;
221,69;1,17733627667402;0,129506990434143;-0,223693892568065;0,977099236641221;99209;99201;3,7;0;36;0;8;-8,9;0;
221,7;1,16556291390728;0,129506990434143;-0,247240618101545;0,977099236641221;99207;99202;3,9;0;36;0;8;-8,1;0;
221,71;1,16556291390728;0,129506990434143;-0,247240618101545;0,977099236641221;99206;99203;3,7;0;35,9;0;8;-7,6;0;
221,72;1,17733627667402;0,129506990434143;-0,188373804267844;0,977099236641221;99193;99203;3,7;0;35,8;0;8;-4,1;0;
221,73;1,20088300220751;0,141280353200883;-0,200147167034584;0,977099236641221;99192;99203;3,7;0;35,8;0;8;-3,7;0;
221,74;1,20088300220751;0,129506990434143;-0,200147167034584;0,977099236641221;99198;99204;3,7;0;35,7;0;8;-5,1;0;
221,75;1,1420161883738;0,141280353200883;-0,164827078734364;0,977099236641221;99214;99205;3,7;0;35,7;0;8;-9;0;
221,76;1,13024282560706;0,153053715967623;-0,176600441501104;0,977099236641221;99214;99206;3,7;0;35,6;0;8;-8,7;0;
221,77;1,09492273730684;0,129506990434143;-0,176600441501104;0,977099236641221;99225;99207;3,7;0;35,5;0;8;-11,3;0;
221,78;1,05960264900662;0,129506990434143;-0,153053715967623;0,977099236641221;99198;99208;3,9;0;35,4;0;8;-4,1;0;
221,79;1,01250919793966;0,094186902133922;-0,141280353200883;0,732824427480916;99192;99208;3,9;0;35,4;0;8;-2,4;0;
221,8;1,03605592347314;0,117733627667403;-0,164827078734364;0,732824427480916;99218;99209;3,7;0;35,3;0;8;-9;0;
221,81;1,07137601177336;0,129506990434143;-0,200147167034584;0,732824427480916;99199;99209;3,7;0;35,3;0;8;-3,9;0;
221,82;1,10669610007358;0,129506990434143;-0,200147167034584;0,977099236641221;99214;99210;3,7;0;35,2;0;8;-7,6;0;
221,83;1,1420161883738;0,0706401766004415;-0,200147167034584;0,977099236641221;99214;99211;3,9;0;35,1;0;8;-7,3;0;
221,84;1,15378955114054;0,0824135393671818;-0,247240618101545;0,977099236641221;99226;99212;3,7;0;35;0;8;-10,2;0;
221,85;1,17733627667402;0,153053715967623;-0,211920529801325;0,977099236641221;99190;99212;3,7;0;35;0;8;-0,7;0;
221,86;1,20088300220751;0,129506990434143;-0,176600441501104;0,977099236641221;99197;99212;3,7;0;35;0;8;-2,5;0;
221,87;1,18910963944077;0,129506990434143;-0,176600441501104;0,977099236641221;99222;99213;3,9;0;34,9;0;8;-8,7;0;
221,88;1,20088300220751;0,153053715967623;-0,223693892568065;0,977099236641221;99188;99212;3,9;0;34,9;0;8;0,1;0;
221,89;1,21265636497425;0,129506990434143;-0,235467255334805;0,977099236641221;99209;99213;3,7;0;34,8;0;8;-5,2;0;
221,9;1,24797645327447;0,176600441501104;-0,282560706401766;0,977099236641221;99227;99214;3,7;0;34,7;0;8;-9,6;0;
221,91;1,22442972774099;0,200147167034584;-0,270787343635026;0,977099236641221;99218;99215;3,9;0;34,7;0;8;-7;0;
221,92;1,18910963944077;0,164827078734364;-0,259013980868285;0,977099236641221;99229;99216;3,9;0;34,6;0;8;-9,6;0;
221,93;1,13024282560706;0,200147167034584;-0,317880794701987;0,977099236641221;99214;99217;3,7;0;34,5;0;8;-5,5;0;
221,94;1,17733627667402;0,176600441501104;-0,306107431935246;0,977099236641221;99238;99218;3,9;0;34,4;0;8;-11,4;0;
221,95;1,15378955114054;0,235467255334805;-0,294334069168506;0,977099236641221;99214;99219;3,7;0;34,4;0;8;-5;0;
221,96;1,1420161883738;0,211920529801325;-0,306107431935246;0,977099236641221;99206;99219;3,9;0;34,3;0;8;-2,8;0;
221,97;1,13024282560706;0,153053715967623;-0,282560706401766;0,977099236641221;99209;99219;3,7;0;34,3;0;8;-3,5;0;
221,98;1,13024282560706;0,164827078734364;-0,317880794701987;0,977099236641221;99210;99219;3,7;0;34,3;0;8;-3,6;0;
221,99;1,15378955114054;0,176600441501104;-0,282560706401766;0,977099236641221;99250;99221;3,9;0;34,1;0;8;-13,7;0;
222;1,20088300220751;0,153053715967623;-0,282560706401766;0,977099236641221;99211;99221;3,7;0;34,1;0;8;-3,4;0;
222,01;1,34216335540839;0,117733627667403;-0,247240618101545;1,22137404580153;99213;99222;3,9;0;34;0;8;-3,8;0;
222,02;1,35393671817513;0,117733627667403;-0,223693892568065;1,22137404580153;99202;99221;3,7;0;34;0;8;-0,8;0;
222,03;1,30684326710817;0,105960264900662;-0,211920529801325;1,22137404580153;99224;99222;3,7;0;34;0;8;-6,4;0;
222,04;1,20088300220751;0,117733627667403;-0,188373804267844;0,977099236641221;99242;99223;3,7;0;33,9;0;8;-10,8;0;
222,05;1,16556291390728;0,0824135393671818;-0,200147167034584;0,977099236641221;99216;99224;3,9;0;33,8;0;8;-3,9;0;
222,06;1,18910963944077;0,0706401766004415;-0,235467255334805;0,977099236641221;99244;99225;3,7;0;33,7;0;8;-10,9;0;
